fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality
0.371794872,0.511111093,0.175000001,0.464285731,0.499999995,0.61904764,0.45762712,0.627390485,0.481012622,0.38805965,0.269230806,0.33333334
0.320512808,0.666666698,0,0.321428554,1,0.11904762,0.06779661,0.624371241,0.696202592,0.373134291,0.269230806,0.33333334
0.423076935,0.600000029,0,0.17857142,0.720930242,0.11904762,0.059322033,0.565961176,0.67088616,0.373134291,0.211538462,0.33333334
0.410256435,0.644444431,0.074999998,0.357142849,0.523255856,0.45238096,0.2457627,0.625379656,0.632911513,0.53731342,0.480769157,0.33333334
0.19230768,0.577777762,0.024999999,0.53571432,0.406976724,0.5952381,0.33898306,0.353473631,0.721519024,0.179104444,0.5,0.33333334
0.371794872,0.522222193,0.274999999,0.321428554,0.558139561,1,0.45762712,0.495468133,0.253164436,0.134328322,0.153846117,0.33333334
0.307692308,0.511111093,0.350000001,1,0.593023266,0.26190478,0.5338983,0.630415731,0.531645485,0.552238779,0.5,0.6666667
0.282051307,0.577777762,0,0.64285716,1,0.33333334,0.22881356,0.534742314,0.683544376,0.447761176,0.557692344,0.6666667
0.282051307,0.577777762,0,0.64285716,1,0.33333334,0.22881356,0.534742314,0.683544376,0.447761176,0.557692344,0.6666667
0.512820562,0.572222212,0.850000009,0.321428554,1,0.42857143,0.42372882,0.629407316,0.15189871,1,0.17307696,0.33333334
0.217948742,0.999999979,0,0.392857143,0.569767405,0.3809524,0.15254237,0.433030409,0.873417613,0.328358214,0.538461502,0
0.666666691,0.366666653,0.474999994,0.571428571,0.546511631,0.78571427,0.5084746,0.724066315,0.316455817,0.373134291,0.269230806,0.33333334
0.461538437,0.733333302,0,0.464285731,0.639534902,0.2857143,0.16949153,0.778448721,0.594936564,0.194029847,0.230769304,0
0.5,0.277777783,0.399999991,0.321428554,0.372093019,0.5952381,0.38135594,0.452166293,0.607595082,0.582089587,0.653846191,0.6666667
0.333333309,0.499999992,0.062500001,0.499999983,0.546511631,0.35714287,0.2542373,0.560925101,0.607595082,0.402985099,0.365384652,0.6666667
0.333333309,0.499999992,0.062500001,0.499999983,0.546511631,0.35714287,0.2542373,0.560925101,0.607595082,0.402985099,0.365384652,0.6666667
0.743589695,0.344444452,0.625,0.499999983,0.39534888,0.2857143,0.11016949,0.597180038,0.253164436,0.805970153,0.576923004,0.6666667
0.294871807,0.322222218,0.387500003,0.392857143,0.523255856,0.47619048,0.38135594,0.665662253,0.721519024,0.328358214,0.211538462,0.6666667
0.115384615,0.411111122,0.037499999,0.321428554,0.116279067,0.64285713,0.6864407,0.07351829,0.759493671,0.731343268,1,1
0.051282051,0.288888884,0.0125,0.250000009,0.162790703,0.5952381,0.45762712,0.077545949,1,0.626865664,1,0.6666667
0.346153871,0.355555553,0.250000004,0.250000009,0.17441859,0.54761904,0.4915254,0.345418312,0.607595082,0.358208932,0.634615348,0.6666667
0.166666679,0.377777787,0,0.357142849,0.499999995,0.5714286,0.3220339,0.380664834,0.759493671,0.298507406,0.538461502,0.33333334
0.371794872,0.511111093,0.250000004,0.392857143,0.45348836,0.78571427,0.3220339,0.490432058,0.253164436,0.149253725,0.17307696,0.33333334
0.410256435,0.511111093,0.162499994,0.428571395,0.790697652,0.3809524,0.2542373,0.436055655,0.430379759,0.298507406,0.538461502,0.6666667
0.435897436,0.661111082,0.274999999,0.499999983,0.476744221,0.2857143,0.63559324,0.68580055,0.430379759,0.313432854,0.211538462,0.6666667
0.5,0.311111118,0.500000007,1,0.18604652,0.04761905,0.033898305,0.562941932,0.481012622,0.343283573,0.692307692,0
0.307692308,0.633333331,0,0.357142849,0.930232559,0.04761905,0.033898305,0.633434975,0.569620132,0.402985099,0.249999963,0.6666667
0.435897436,0.661111082,0.274999999,0.499999983,0.476744221,0.2857143,0.63559324,0.68580055,0.430379759,0.313432854,0.211538462,0.6666667
0.666666691,0.200000013,0.487499982,0.285714303,0.325581384,0.04761905,0.025423728,0.476332249,0.303797601,0.358208932,0.596153846,1
0.320512808,0.377777787,0.250000004,0.357142849,0.499999995,0.64285713,0.40677965,0.556897442,0.594936564,0.462686535,0.384615311,0.6666667
0.320512808,0.377777787,0.250000004,0.357142849,0.499999995,0.64285713,0.40677965,0.556897442,0.594936564,0.462686535,0.384615311,0.6666667
0.423076935,0.716666651,0,0.392857143,0.581395336,0.1904762,0.13559322,0.616315922,0.544303701,0.522388061,0.480769157,0.6666667
0.525641001,0.566666661,0.350000001,0.64285716,0.720930242,0.3809524,0.5338983,0.732127637,0.45569619,0.447761176,0.346153809,0.6666667
0.307692308,0.333333319,0.237499997,0.499999983,0.430232585,0.4047619,0.2542373,0.472304589,0.620253297,0.343283573,0.480769157,0.33333334
0.858974383,0.277777783,0.625,0.321428554,0.651162832,0.45238096,0.34745762,0.732127637,0.316455817,0.358208932,0.403846154,0.33333334
0.320512808,0.04444444,0.549999997,0.571428571,0.39534888,0.3809524,0.21186441,0.323263184,0.569620132,0.313432854,0.769230696,0.6666667
0.435897436,0.53333336,0.099999998,0.607142823,0.255813974,0.04761905,0.008474576,0.28096976,0.405063327,0.059701481,0.884615385,0.33333334
0.307692308,0.53333336,0.375000015,1,0.39534888,0.45238096,0.88135594,0.913396319,0.506329054,1,0.346153809,0.33333334
0.307692308,0.53333336,0.375000015,1,0.39534888,0.45238096,0.88135594,0.913396319,0.506329054,1,0.346153809,0.33333334
0.384615372,0.688888899,0,0.357142849,0.767441878,0.11904762,0.050847456,0.517623261,0.582278348,0.38805965,0.5,0.33333334
0.461538437,0.572222212,0.125000002,0.428571395,0.45348836,0.5714286,0.45762712,0.635445804,0.493670838,0.626865664,0.480769157,0.6666667
0.166666679,0.305555567,0.162499994,0.53571432,0.255813974,0.30952382,0.18644068,0.357501291,0.91139226,0.507462702,0.769230696,0.6666667
0.371794872,0.70555555,0,0.357142849,0.581395336,0.11904762,0.050847456,0.669689912,0.556961917,0.238805969,0.249999963,0
0.461538437,0.572222212,0.125000002,0.428571395,0.45348836,0.5714286,0.45762712,0.635445804,0.493670838,0.626865664,0.480769157,0.6666667
0.256410244,0.566666661,0,1,0.686046537,1,0.6059322,0.554886613,0.379746896,0.179104444,0.211538462,0.33333334
0.256410244,0.566666661,0,1,0.686046537,1,0.6059322,0.554886613,0.379746896,0.179104444,0.211538462,0.33333334
0.333333309,0.455555524,0.175000001,0.428571395,0.348837245,0.33333334,0.19491525,0.31822711,0.569620132,0.417910458,0.711538535,0.6666667
0.141025617,0.53333336,0,0.17857142,0.337209314,0.23809524,0.10169491,0.185296342,0.696202592,0.343283573,0.730769194,0.6666667
0.384615372,1,0,0.428571395,1,0.0952381,0.025423728,0.472304589,0.759493671,0.104477603,0.480769157,0
0.076923052,0.583333312,0,0.446428605,0.5348837,0.33333334,0.18644068,0.440083314,1,0.417910458,0.788461538,0.6666667
0.269230745,0.822222238,0.0875,0.392857143,0.767441878,0.45238096,0.43220338,0.59516921,0.886075829,0.611940305,0.634615348,0.6666667
0.576923126,0.277777783,0.399999991,0.428571395,0.348837245,0.071428575,0.076271184,0.573014082,0.506329054,0.701492549,0.538461502,0.6666667
0.435897436,0.177777779,0.549999997,0.321428554,0.546511631,0.64285713,0.5254237,0.497484964,0.582278348,0.492537343,0.538461502,0.33333334
0.384615372,0.744444468,0.262499992,0.499999983,0.616279041,0.47619048,0.5254237,0.546831294,0.278480868,0.164179085,0.153846117,0.33333334
0.371794872,0.54444446,0.324999988,0.357142849,0.45348836,0.54761904,0.69491524,0.609263016,0.506329054,0.298507406,0.269230806,0.33333334
0.653846129,0.633333331,0.399999991,0.571428571,0.627906971,0.5,0.720339,0.788520871,0.493670838,0.432835817,0.32692315,0.33333334
0.282051307,0.62222223,0.112500004,1,0.39534888,0.33333334,0.19491525,0.520642505,0.645569729,0.283582047,0.519230843,0
0.653846129,0.633333331,0.399999991,0.571428571,0.627906971,0.5,0.720339,0.788520871,0.493670838,0.432835817,0.32692315,0.33333334
0.307692308,0.555555561,0.125000002,0.17857142,0.430232585,0.61904764,0.48305085,0.597180038,0.481012622,0.417910458,0.153846117,0.33333334
0.371794872,0.54444446,0.324999988,0.357142849,0.45348836,0.54761904,0.69491524,0.609263016,0.506329054,0.298507406,0.269230806,0.33333334
0.243589744,0.433333323,0.187500007,0.75,0.348837245,0.26190478,0.1779661,0.284997419,0.544303701,0.38805965,0.846153883,0.6666667
0.435897436,1,0.262499992,0.357142849,0.569767405,0.30952382,0.29661018,0.528703826,0.556961917,0.208955207,0.403846154,0.33333334
0.307692308,0.266666683,0.262499992,0.499999983,0.604651197,0.45238096,0.5,0.554886613,0.632911513,0.313432854,0.32692315,0.6666667
0.307692308,0.266666683,0.262499992,0.53571432,0.604651197,0.54761904,0.5338983,0.552869782,0.632911513,0.298507406,0.32692315,0.6666667
0.371794872,0.566666661,0.337500013,0.392857143,0.569767405,0.3809524,0.720339,0.613290676,0.45569619,0.373134291,0.269230806,0.6666667
0.102564115,0.688888899,0,0.107142874,0.081395362,0.35714287,0.33898306,0.252770141,1,0.38805965,0.788461538,0.6666667
0.679487131,0.355555553,0.57500001,0.464285731,0.662790676,0.21428572,0.29661018,0.635445804,0.354430464,0.53731342,0.67307685,0.6666667
0.371794872,0.566666661,0.337500013,0.392857143,0.569767405,0.3809524,0.720339,0.613290676,0.45569619,0.373134291,0.269230806,0.6666667
0.576923126,0.711111101,0.850000009,0.285714303,1,0.4047619,0.4915254,0.649545613,1.21E-07,1,0.134615458,0.6666667
0.653846129,0.600000029,0.425000004,0.607142823,0.697674381,0.26190478,0.69491524,0.794559358,0.45569619,0.492537343,0.32692315,0.33333334
0.051282051,0.688888899,0,0.107142874,0.081395362,0.35714287,0.33898306,0.252770141,1,0.38805965,0.788461538,0.6666667
0.576923126,0.244444448,0.524999984,0.321428554,0.279069748,0.1904762,0.10169491,0.38771774,0.354430464,0.328358214,0.576923004,0.33333334
0.576923126,0.266666683,0.487499982,0.321428554,0.302325566,0.47619048,0.41525424,0.491440473,0.354430464,0.731343268,0.5,1
0.269230745,0.377777787,0.299999993,0.285714303,0.499999995,0.4047619,0.23728813,0.476332249,0.620253297,0.402985099,0.423076996,0.6666667
0.269230745,0.377777787,0.299999993,0.285714303,0.499999995,0.4047619,0.23728813,0.476332249,0.620253297,0.402985099,0.423076996,0.6666667
0.269230745,0.377777787,0.299999993,0.285714303,0.499999995,0.4047619,0.23728813,0.476332249,0.620253297,0.402985099,0.423076996,0.6666667
0.269230745,0.377777787,0.299999993,0.285714303,0.499999995,0.4047619,0.23728813,0.476332249,0.620253297,0.402985099,0.423076996,0.6666667
0.243589744,0.444444423,0.137499999,0.321428554,0.45348836,0.2857143,0.27118644,0.546831294,0.556961917,0.283582047,0.17307696,0.33333334
0.358974371,0.53333336,0.324999988,0.428571395,0.569767405,0.3809524,0.720339,0.613290676,0.493670838,0.343283573,0.269230806,0.6666667
0.358974371,0.53333336,0.324999988,0.428571395,0.569767405,0.3809524,0.720339,0.613290676,0.493670838,0.343283573,0.269230806,0.6666667
0.410256435,0.833333339,0.324999988,1,0.848837218,0.71428573,0.5169492,0.665662253,0.45569619,0.194029847,0.153846117,0.33333334
0.487179438,0.299999984,0.125000002,0.285714303,0.476744221,0.11904762,0.16101696,0.578044154,0.24050622,0.149253725,0.249999963,0.6666667
0.576923126,0.727777751,0.274999999,0.464285731,0.523255856,0.26190478,0.3559322,0.758310424,0.354430464,0.268656688,0.230769304,0.33333334
0.333333309,0.794444421,0,0.392857143,1,0.071428575,0.042372882,0.605235357,0.620253297,0.283582047,0.307692308,0.33333334
0.256410244,0.511111093,0.024999999,0.53571432,0.406976724,0.42857143,0.2881356,0.382681665,0.607595082,0.492537343,0.807692381,0.6666667
0.179487179,0.422222222,0,0.17857142,0.267441861,0.33333334,0.16949153,0.444110974,0.582278348,0.179104444,0.211538462,0.33333334
0.179487179,0.422222222,0,0.17857142,0.267441861,0.33333334,0.16949153,0.444110974,0.582278348,0.179104444,0.211538462,0.33333334
0.179487179,0.422222222,0,0.17857142,0.267441861,0.33333334,0.16949153,0.444110974,0.582278348,0.179104444,0.211538462,0.33333334
0.371794872,0.433333323,0.024999999,0.285714303,0.581395336,0.2857143,0.21186441,0.534742314,0.582278348,0.313432854,0.403846154,0.6666667
0.371794872,0.433333323,0.024999999,0.285714303,0.581395336,0.2857143,0.21186441,0.534742314,0.582278348,0.313432854,0.403846154,0.6666667
0.371794872,0.433333323,0.024999999,0.285714303,0.581395336,0.2857143,0.21186441,0.534742314,0.582278348,0.313432854,0.403846154,0.6666667
0.384615372,0.466666691,0.024999999,0.285714303,0.593023266,0.3809524,0.21186441,0.586105475,0.594936564,0.268656688,0.384615311,0.6666667
0.371794872,0.433333323,0.024999999,0.285714303,0.581395336,0.2857143,0.21186441,0.534742314,0.582278348,0.313432854,0.403846154,0.6666667
0.884615385,0.333333319,0.599999987,0.607142823,0.499999995,0.16666667,0.118644066,0.850958595,0.24050622,0.298507406,0.5,0.33333334
0.461538437,0.355555553,0.299999993,0.499999983,0.337209314,0.21428572,0.18644068,0.610271432,0.443037975,0.298507406,0.346153809,0.6666667
0.19230768,0.522222193,0.0125,0.428571395,0.255813974,0.0952381,0.059322033,0.46827693,0.784810102,0.343283573,0.576923004,0.33333334
0.333333309,0.594444413,0.037499999,0.321428554,0.511627926,0.14285715,0.050847456,0.584088645,0.556961917,0.0895522,0.211538462,0.33333334
0.333333309,0.594444413,0.037499999,0.321428554,0.511627926,0.14285715,0.050847456,0.584088645,0.556961917,0.0895522,0.211538462,0.33333334
0.294871807,0.499999992,0,0.678571412,0.546511631,0.47619048,0.29661018,0.514604017,0.645569729,0.283582047,0.461538498,0.33333334
0.564102564,0.53333336,0.36249999,0.392857143,0.406976724,0.7380952,0.5677966,0.651562444,0.556961917,0.358208932,0.307692308,0.33333334
0.333333309,0.555555561,0.0125,0.499999983,0.360465089,0.16666667,0.33898306,0.327290844,0.531645485,0.268656688,0.653846191,0.6666667
0.384615372,0.583333312,0.037499999,0.357142849,0.604651197,0.30952382,0.43220338,0.687817381,0.594936564,0.194029847,0.365384652,0.33333334
0.384615372,0.583333312,0.037499999,0.357142849,0.604651197,0.30952382,0.43220338,0.687817381,0.594936564,0.194029847,0.365384652,0.33333334
0.333333309,0.511111093,0.037499999,0.499999983,0.499999995,0.14285715,0.18644068,0.564952761,0.569620132,0.283582047,0.307692308,0.33333334
0.19230768,0.222222214,0.3125,0.321428554,0.604651197,0.0952381,0.22033899,0.460221611,0.582278348,0.164179085,0.32692315,0.33333334
0.19230768,0.244444448,0.3125,0.321428554,0.581395336,0.071428575,0.18644068,0.460221611,0.582278348,0.164179085,0.32692315,0.33333334
0.346153871,0.344444452,0.299999993,0.571428571,0.511627926,0.61904764,0.5169492,0.645517953,0.886075829,0.38805965,0.519230843,0.6666667
0.358974371,0.577777762,0.212500002,1,1,1,0.779661,0.734138465,0.481012622,0.253731329,0.211538462,0.33333334
0.897435946,0.394444438,0.500000007,0.17857142,0.662790676,0.11904762,0.18644068,0.701911187,0.215189789,0.477611894,0.31410265,0.6666667
0.589743565,0.466666691,0.387500003,0.499999983,0.906976784,0.23809524,0.27118644,0.696881115,0.430379759,0.343283573,0.480769157,0.33333334
0.474358999,0.811111138,0.175000001,0.571428571,0.686046537,0.2857143,0.40677965,0.722055487,0.582278348,0.313432854,0.32692315,0.33333334
0.897435946,0.394444438,0.500000007,0.17857142,0.662790676,0.11904762,0.18644068,0.701911187,0.215189789,0.477611894,0.31410265,0.6666667
0.435897436,0.78888887,0.337500013,0.392857143,0.5348837,0.23809524,0.48305085,0.649545613,0.493670838,0.223880566,0.269230806,0
0.333333309,0.53888891,0.024999999,0.357142849,0.720930242,0.21428572,0.21186441,0.496476548,0.708860808,0.298507406,0.653846191,0.6666667
0.410256435,0.422222222,0.112500004,0.464285731,0.941860489,0.21428572,0.30508474,0.707955678,0.354430464,0.432835817,0.211538462,0.33333334
0.346153871,0.688888899,0.099999998,0.285714303,0.697674381,0.21428572,0.33050847,0.573014082,0.430379759,0.253731329,0.269230806,0.33333334
0.294871807,0.466666691,0.375000015,0.464285731,0.627906971,0.1904762,0.83898306,0.723063902,0.443037975,1,0.403846154,0.6666667
0.435897436,0.722222201,0.399999991,0.428571395,0.523255856,0.35714287,0.5762712,0.653573272,0.468354406,0.253731329,0.269230806,0.6666667
0.256410244,0.54444446,0,0.250000009,0.406976724,0.071428575,0.016949153,0.391745399,0.544303701,0.059701481,0.384615311,0
0.525641001,0.733333302,0.637499988,0.285714303,1,0.26190478,0.5084746,0.620343582,0.126582278,1,0.153846117,0.33333334
0.371794872,0.511111093,0.700000003,0.785714252,1,0.0952381,0.06779661,0.472304589,0.392405112,1,0.615384689,0.6666667
0.525641001,0.733333302,0.637499988,0.285714303,1,0.26190478,0.5084746,0.620343582,0.126582278,1,0.153846117,0.33333334
0.397435873,0.7,0.337500013,1,0.883720923,0.78571427,0.7033898,0.661634593,0.430379759,0.179104444,0.17307696,0.33333334
0.282051307,0.77222222,0,0.107142874,1,0.35714287,0.19491525,0.467274517,0.531645485,0.268656688,0.269230806,0
0.333333309,0.488888892,0.324999988,0.392857143,0.569767405,0.2857143,0.7966102,0.583080229,0.45569619,0.283582047,0.288461465,0.33333334
0.461538437,0.849999989,0.250000004,0.17857142,0.604651197,0.14285715,0.21186441,0.456193952,0.265822652,0.194029847,0.307692308,0.33333334
0.076923052,0.411111122,0.324999988,0.499999983,0.651162832,0.52380955,0.5762712,0.526686995,1,0.432835817,0.730769194,0.6666667
0.333333309,0.366666653,0.187500007,0.392857143,0.511627926,0.21428572,0.18644068,0.606243772,0.493670838,0.268656688,0.288461465,0.6666667
0.371794872,0.499999992,0.024999999,0.607142823,0.499999995,0.23809524,0.2457627,0.553878198,0.582278348,0.432835817,0.461538498,0.6666667
0.371794872,0.499999992,0.024999999,0.607142823,0.499999995,0.23809524,0.2457627,0.553878198,0.582278348,0.432835817,0.461538498,0.6666667
0.282051307,0.78888887,0.112500004,0.321428554,0.46511629,0.071428575,0.16101696,0.530714654,0.607595082,0.179104444,0.230769304,0.33333334
0.435897436,0.53333336,0.274999999,0.428571395,0.5348837,0.5714286,0.83898306,0.610271432,0.506329054,0.238805969,0.288461465,0.33333334
0.435897436,0.53333336,0.274999999,0.428571395,0.5348837,0.5714286,0.83898306,0.610271432,0.506329054,0.238805969,0.288461465,0.33333334
0.320512808,0.70555555,0.187500007,0.321428554,0.848837218,0.45238096,0.66101694,0.590133135,0.36708868,0.253731329,0.211538462,0.33333334
0.435897436,0.766666669,0.3125,0.892857177,0.488372065,0.78571427,0.6694915,0.665662253,0.36708868,0.134328322,0.153846117,0.33333334
0.358974371,0.577777762,0.0875,0.321428554,0.767441878,0.16666667,0.1440678,0.607252188,0.506329054,0.373134291,0.230769304,0.33333334
0.358974371,0.577777762,0.0875,0.321428554,0.767441878,0.16666667,0.1440678,0.607252188,0.506329054,0.373134291,0.230769304,0.33333334
0.256410244,0.577777762,0.387500003,1,0.569767405,0.14285715,0.3644068,0.716010997,0.569620132,0.522388061,0.365384652,0.33333334
0.269230745,0.399999988,0.024999999,0.464285731,0.5348837,0.8333333,0.8898305,0.520642505,0.253164436,0.298507406,0.249999963,0.33333334
0.179487179,0.411111122,0,0.499999983,0.39534888,0.33333334,0.22881356,0.287008247,0.860759397,0.38805965,0.788461538,0.6666667
0.435897436,0.577777762,0.274999999,0.53571432,0.697674381,0.0952381,0.22881356,0.609263016,0.594936564,0.373134291,0.5,0.33333334
0.320512808,0.555555561,0.074999998,0.142857126,0.418604655,0.0952381,0.050847456,0.415911355,0.341772248,0.223880566,0.269230806,0.33333334
0.435897436,0.444444423,0.3125,0.392857143,0.511627926,0.42857143,0.44915253,0.609263016,0.506329054,0.223880566,0.346153809,0.33333334
0.230769243,0.499999992,0.175000001,1,0.418604655,0.61904764,0.5677966,0.666664666,0.531645485,0.223880566,0.153846117,0.33333334
0.512820562,0.62777778,0.125000002,0.250000009,0.674418607,0.04761905,0.050847456,0.743202199,0.518987269,0.477611894,0.221153883,0.6666667
0.525641001,0.61666668,0.125000002,0.250000009,0.651162832,0.071428575,0.042372882,0.743202199,0.518987269,0.477611894,0.221153883,0.33333334
0.346153871,0.522222193,0.324999988,0.392857143,0.5348837,0.3809524,0.8305085,0.581069401,0.481012622,0.283582047,0.288461465,0.33333334
0.307692308,0.53333336,0.149999997,0.464285731,0.569767405,0.2857143,0.18644068,0.657600932,0.784810102,0.432835817,0.346153809,1
0.333333309,0.61111113,0,0.464285731,0.39534888,0.21428572,0.15254237,0.556897442,0.658227945,0.582089587,0.519230843,0.6666667
0.423076935,0.633333331,0.262499992,0.428571395,0.5348837,0.7619048,1,0.617324338,0.443037975,0.268656688,0.288461465,0.33333334
0.423076935,0.633333331,0.262499992,0.428571395,0.5348837,0.7619048,1,0.617324338,0.443037975,0.268656688,0.288461465,0.33333334
0.384615372,0.200000013,0.524999984,0.392857143,0.209302338,0.11904762,0.15254237,0.627390485,0.683544376,0.731343268,0.67307685,0.6666667
0.333333309,0.233333348,0.412500016,0.285714303,0.313953496,0.04761905,0.059322033,0.597180038,0.417721543,1,0.307692308,1
0.435897436,0.422222222,0.487499982,0.607142823,0.558139561,0.26190478,0.33898306,0.848941764,0.67088616,0.432835817,0.442307656,0.6666667
0.397435873,0.177777779,0.375000015,0.392857143,0.325581384,0.4047619,0.23728813,0.516614845,0.481012622,0.85074623,0.557692344,1
0.461538437,0.133333327,0.425000004,1,0.325581384,0.16666667,0.13559322,0.738166124,0.405063327,0.910447756,0.480769157,0.6666667
0.179487179,0.433333323,0,0.428571395,0.348837245,0.9285714,0.40677965,0.496476548,0.810126534,0.895522397,0.442307656,0.6666667
0.448717998,0.18888888,0.450000018,0.464285731,0.162790703,0.8095238,0.3983051,0.496476548,0.468354406,1,0.769230696,1
0.179487179,0.433333323,0,0.428571395,0.348837245,0.9285714,0.40677965,0.496476548,0.810126534,0.895522397,0.442307656,0.6666667
0.256410244,0.933333309,0,0.321428554,0.558139561,0.0952381,0.084745765,0.355490462,0.759493671,0.164179085,0.67307685,0.6666667
0.230769243,0.388888888,0.500000007,0.53571432,0.430232585,0.16666667,0.11016949,0.627390485,0.835442966,0.597014946,0.423076996,0.6666667
0.461538437,0.133333327,0.425000004,1,0.325581384,0.16666667,0.13559322,0.738166124,0.405063327,0.910447756,0.480769157,0.6666667
0.679487131,0.499999992,0.3125,0.392857143,0.813953513,0.26190478,0.7033898,0.627390485,0.177215142,0.85074623,0.32692315,0.33333334
0.692307692,0.222222214,0.737499967,0.464285731,0.499999995,0.04761905,0.076271184,0.939579107,0.379746896,0.671641742,0.230769304,0.33333334
0.205128181,0.511111093,0,0.250000009,0.360465089,0.16666667,0.10169491,0.657600932,0.835442966,0.761193986,0.192307619,0.33333334
0.692307692,0.222222214,0.737499967,0.464285731,0.499999995,0.04761905,0.076271184,0.939579107,0.379746896,0.671641742,0.230769304,0.33333334
0.346153871,0.244444448,0.412500016,0.571428571,0.348837245,0.47619048,0.26271185,0.516614845,0.569620132,0.656716383,0.711538535,1
0.410256435,0.455555524,0.0125,0.250000009,0.499999995,0.04761905,0.11016949,0.496476548,0.329114033,0.194029847,0.269230806,0.33333334
0.397435873,0.577777762,0.262499992,0.464285731,0.499999995,0.7380952,1,0.556897442,0.468354406,0.179104444,0.288461465,0.33333334
0.410256435,0.455555524,0.0125,0.250000009,0.499999995,0.04761905,0.11016949,0.496476548,0.329114033,0.194029847,0.269230806,0.33333334
0.371794872,0.311111118,0.225000009,0.250000009,0.523255856,0.54761904,0.44067797,0.647534784,0.556961917,0.373134291,0.192307619,0.33333334
0.307692308,0.466666691,0,0.428571395,0.523255856,0.9047619,0.41525424,0.556897442,0.620253297,0.761193986,0.576923004,0.6666667
0.230769243,0.455555524,0.112500004,1,1,0.30952382,0.21186441,0.677745231,0.759493671,0.507462702,0.5,0
0.474358999,0.155555545,0.462500006,0.17857142,0.488372065,0.16666667,0.1440678,0.738166124,0.45569619,0.552238779,0.230769304,0.6666667
0.474358999,0.155555545,0.462500006,0.17857142,0.488372065,0.16666667,0.1440678,0.738166124,0.45569619,0.552238779,0.230769304,0.6666667
0.397435873,0.122222227,0.462500006,0.321428554,0.139534885,0.52380955,0.45762712,0.707955678,0.645569729,0.567164139,0.711538535,0.6666667
0.384615372,0.322222218,0.412500016,0.571428571,0.511627926,0.11904762,0.1440678,0.566969591,0.506329054,0.373134291,0.538461502,0.33333334
0.410256435,0.577777762,0,0.357142849,0.441860429,0.61904764,0.41525424,0.617324338,0.518987269,0.447761176,0.5,0.33333334
0.423076935,0.066666675,0.500000007,0.464285731,0.17441859,0.88095236,0.5169492,0.597180038,0.544303701,0.895522397,0.557692344,0.33333334
0.358974371,0.322222218,0.299999993,0.321428554,0.372093019,0.4047619,0.34745762,0.556897442,0.594936564,0.432835817,0.384615311,0.33333334
0.384615372,0.344444452,0.387500003,0.428571395,0.406976724,0.2857143,0.5762712,0.577041741,0.45569619,0.313432854,0.288461465,0.6666667
0.166666679,0.355555553,0,0.250000009,0.093023249,0.04761905,0.042372882,0.436055655,0.734177239,0.776119434,0.634615348,0.6666667
0.19230768,0.311111118,0.199999996,0.321428554,0.406976724,0.23809524,0.16101696,0.546831294,0.658227945,0.611940305,0.32692315,1
0.717948693,0.466666691,0.462500006,1,1,1,0.7542373,1,0.354430464,0.656716383,0.115384615,0.6666667
0.717948693,0.466666691,0.462500006,1,1,1,0.7542373,1,0.354430464,0.656716383,0.115384615,0.6666667
0.692307692,0.288888884,0.474999994,0.250000009,1,0.61904764,0.7118644,0.913396319,0.316455817,0.477611894,0.019230769,0.33333334
0.282051307,0.883333357,0.36249999,1,0.418604655,0.33333334,0.27966103,0.574016495,0.797468318,0.313432854,0.519230843,0.33333334
0.307692308,0.522222193,0,0.285714303,0.209302338,0.04761905,0.016949153,0.597180038,0.645569729,0.208955207,0.365384652,0.33333334
0.346153871,0.61111113,0.024999999,0.464285731,0.441860429,0.71428573,0.7288136,0.562941932,0.531645485,0.522388061,0.512820501,0.6666667
0.333333309,0.277777783,0.399999991,0.392857143,0.325581384,0.33333334,0.18644068,0.466266102,0.417721543,0.597014946,0.557692344,1
0.358974371,0.738888918,0.237499997,1,0.697674381,0.42857143,0.779661,0.710974922,0.329114033,0.283582047,0.224358962,0.6666667
0.294871807,0.566666661,0.024999999,0.357142849,0.511627926,0.4047619,0.20338982,0.709972509,0.632911513,0.626865664,0.269230806,0.33333334
0.294871807,0.511111093,0.250000004,0.303571429,0.279069748,0.16666667,0.13559322,0.317218694,0.607595082,0.238805969,0.634615348,0.33333334
0.346153871,0.61111113,0.024999999,0.464285731,0.441860429,0.71428573,0.7288136,0.562941932,0.531645485,0.522388061,0.519230843,0.6666667
0.358974371,0.738888918,0.237499997,1,0.697674381,0.42857143,0.779661,0.710974922,0.329114033,0.283582047,0.230769304,0.6666667
0.294871807,0.566666661,0.024999999,0.357142849,0.511627926,0.4047619,0.20338982,0.709972509,0.632911513,0.626865664,0.269230806,0.33333334
0.282051307,0.61111113,0,0.357142849,0.5348837,0.5,0.27966103,0.698891943,0.632911513,0.611940305,0.249999963,0.33333334
0.294871807,0.511111093,0.0125,0.357142849,0.5348837,0.9285714,0.40677965,0.680764475,0.632911513,0.597014946,0.249999963,0.33333334
0.333333309,0.288888884,0.387500003,0.392857143,0.255813974,0.33333334,0.19491525,0.46827693,0.417721543,0.641791024,0.557692344,1
0.333333309,0.277777783,0.399999991,0.392857143,0.325581384,0.33333334,0.18644068,0.466266102,0.417721543,0.597014946,0.557692344,1
0.410256435,0.222222214,0.549999997,0.64285716,0.813953513,0.16666667,0.09322034,0.730110806,0.544303701,0.671641742,0.5,1
